Fecha,Título,Url,Contenido
"14 de abril, 2016",Máambal Tsikbal,https://www.lajornadamaya.mx/k'iintsil/79423/maambal-tsikbal,"Carlos Chablé Oochel: Rodrigo Díaz Guzmán K'iintsil  Quintana Roo 14 ti' abril, 2016  U tia’al u k’iimbesa’al kanlajun ja’abo’ob; káajak u meyaj la Academia de la Lengua y la Cultura Maya ti’ Quintana Roo (Acamaya) yaan u beeta’al tu kaajil Felipe Carrillo Puerto u tsikbalil Aj kanan miatsil yéetel t’aano’ob, tia’al u xak’alta’al jejeláas tuukulo’ob ichil u máan ja’abo’ob, le tsikbala’  táaka’an ichil u meyajil Máambal Tsikbal, ku tal u beeta’al tumen INAH ti’ Yucatán, tu’ux ku kaxanta’al u táak’muk’ta’al yéetel u péektsilta’al maaya t’aan.  Marisol Berlín, máax beetik u secretarial ti’ le Academiao’, tu ya’alaje’ páayt’anta’an múuch’kabilo’ob yéetel uláak’ mola’ayo’ob tia’al u táakpajalo’ob tsikbal yo’olal ba’alo’ob ti’ miaatsil yéetel t’aan. Le tsikbalila’ yaan u beeta’al tu ja’atskabil u k’iinil 15 ti’ abril ku náats’ala’ tu kúuchil La Casa de la Cultura.  Beyxan láayli’ ti’ le k’iino’, yaan u beeta’al jump’éel k’iimbesaj ti’ u kúuchil Museo Maya Santa Cruz X Báalam Naj, tu’ux ku tukulta’al u táakpajal paalalo’ob yéetel táankelemo’ob, tukulta’an u káajal las 6 oknaj k’iin.  Yéetel le tsikbalil yaan u beeta’al ka’abeja’, yaan u ts’o’okspajal le jejeláas meyajo’ob j beeta’abo’ob ti’ le tu k’aaba’taj Máambal Tsikbal, tu’ux yanchaj uláak’ u jejeláasil tsikbalilo’ob yéetel meyaj tu’ux táakbesa’ab kaaj, lik’ul u winalil febrero máaniko’, tu’ux táakpaj aj xak’al xook Fidencio Briceño Chel. (Traducción Sasil Sánchez) _______________________________________  [i]El andar del diálogo[/i] en Quintana Roo  Para celebrar catorce años de la creación de la Academia de la Lengua y la Cultura Mayas de Quintana Roo (Acamaya), mañana viernes se realizará, en Felipe Carrillo Puerto el foro [i]Aj kanan miatsil yéetel t’aano’ob[/i] (Guardianes de la lengua y cultura). Con este foro culminará también el [i]Máambal Tsikbal[/i] (El andar del dialogo); un circuito de talleres y conferencias que realiza por el estado el investigador maya Fidencio Briceño Chel."
"05 de abril, 2016",U yutsil óox,https://www.lajornadamaya.mx/k'iintsil/79719/u-yutsil-oox,"Notimex Oochel: Rodrigo Díaz Guzmán K'iintsil  5 ti' abril, 2016  Ichil xaak’alilo’ob beeta’ano’obe’, j ila’ab u k’a’ananil óox; ma’ xaan wa ka táakbesa’ak ichil u meyajil la Cruzada Nacional contra el Hambre tumen nonoj u yantal u neek’, beey tu ya’alaj aj xak’al xook ti’ Consejo Nacional de Ciencia y Tecnología (Conacyt).  Yanchaj u beetchajal ukp’éel ja’abo’ob ti’ xaak’alilo’ob tu kúuchil el Centro de Investigación Científica de Yucatán (CICY), tu ya’alaj Alfonso Larqué Saavedra, máax táaka’an ich Consejo Consultivo de Ciencias de la Presidencia de la República.  “Yáaxe’ xak’alta’ab beyka’aj neek’ ku ts’áaik’ junkúul óox; j ila’ab xibil che’ wa x ch’upul che’, máakalmáak ti’ u jejeláasil ku yantal u yich yéetel ba’ax k’iinilo’ob ku yantal; beyo’, t ilaje’ k’a’anan u káajsal le meyajo’ yéetel k’áatchi’ob je’el bix le je’elo’”, tu ya’alaj.   “U ma’alo’obile’, ya’ab máak ti’ le lu’uma’ u k’ajóol óox yéetel ku k’a’abetkunsiko’ob. Beey uchik u  tukulta’al ma’alo’ob ka káajsa’ak le xaak’alilo’; tumen ti’ le ba’ax ilabo’, chikpaje’ yaan ka’ jaats ti’ bix u meyajta’al ti’ jump’éel ja’ab”, tu tsolaj.   Ti’ junkúul óoxe’ k’a’abéet kex jo’o ja’ab tia’al ka káajak u yantal u yich, ba’ale’ le ken káajak xan u yantal u neek’e ku ts’áak ichil 95 yéetel 100 kilogramo’ob ti’ jump’éel ja’ab.  Ichil le ba’alo’ob  xak’alta’abe’, j ila’abe’ ka’atéen u yantal u neek’ ichil jump’éel ja’ab, ba’ale’ le je’ela’ ma’ tsaaj wa táan u meyajta’ali’, tu juunal ku yantal u yich. “Beey túuno’, yéetel le xaak’alilo’ páatchaj u yila’ale’ le óoxo’ junkúul che’ ya’a u yantal u yich”.   Yéetel le óoxo’, ku tséenta’al wakax, kéej, kitam, taman, x kaax, t’u’ul yéetel uláak’ ba’alche’ob.  “T beetaj pellets, mejen o’och tia’al jaantbil, óol je’el bix cereal ti’ korn flakes tia’al u jaanta’al tumen ba’alche’ob, ts’o’okole’ t ilaj k ts’áak u k’aaba’: Maya Óox, tu ju’unil ts’a’aban le jejeláas ba’alo’ob yéetel ba’ax beeta’an”, tu tsikbaltaj Larqué Saavedra.  J ila’ab xan ti’ le xaak’alilo’, ya’ab carbohidrato’ob yaan ti’ le óoxo’ ba’ale’ xan yaan mineralo’ob je’el bix calcio, zinc, magnesio yéetel potasio, beyxan vitamina’on yéetel ácido fólico.  _________________________________________  [b]Árbol de ramón podría ser un aliado contra el hambre y el cambio climático[/b]  El árbol de ramón ([i]Brosimum alicastrum[/i]) podría ser un elemento clave en la estrategia de la Cruzada Nacional contra el Hambre debido a que permite mayor producción de semillas, aseguró un investigador del Consejo Nacional de Ciencia y Tecnología (Conacyt). A esta conclusión se llegó tras siete años de trabajo en el Centro de Investigación Científica de Yucatán (CICY), dijo el integrante del Consejo Consultivo de Ciencias de la Presidencia de la República, Alfonso Larqué Saavedra, en una entrevista con la agencia del Conacyt. “Lo primero que hicimos fue conocer cuántos kilos de semilla produce un árbol, qué sexo tienen los árboles, cuáles son los que producen y en qué meses del año lo hacen. Estas sencillas preguntas fueron las que nos mostraron que se debía hacer trabajo básico”, detalló."
"04 de abril, 2016",Yáax wáal,https://www.lajornadamaya.mx/k'iintsil/79772/yaax-waal,"K'iintsil  4 ti' abril, 2016  [b]Ku káajal u tsikbalil Congreso; yo’olal Escudo Yucatán; ma’ u ya’abil yanil ti’ PRI[/b] Óscar Rodriguez  ? U p’aax le noj lu’uma’ je’el u k’uchul tak 5 mil 500 millono’ob ti’ peso’ob  ________________________________________   [b]Políticoe’ áantaj u beelal, ku ya’alik Ramírez Marín[/b]  ________________________________________  [b]FICMY, u k’áat u ts’áak k’ajóoltbil u meyaj táankelem yucatecoilo’ob: Karla Medina[/b] Paul Antoine Matos"
"30 de mayo, 2016",Yáax wáal,https://www.lajornadamaya.mx/k'iintsil/52718/yaax-waal,"Paul Antoine Matos K'iintsil  Lunes 30 ti' mayo', 2016 Jo', Yucatán  ? Ku tukulta’ale’ le ken k’uchuk u yáax k’inil junio’e’ yaan u jóok’ol k’a’amkach ja’, óoxp’éel k’a’amkach chak ik’al, yéetel óoxp’éel ma’ jachi’i, ku ya’alik Juan Vázquez Montalvo, máax jo’olbesik Centro Meteorológico ti’ UADY  ? U chikolil yóok’ol kaab beetik u yantal x wo’okinil cháak sajbe’entsil tia’al máak  ________________________________________  CAMPECHE  Terminal ti’Pemex, ya’ab ba’al ku taasik, ku ya’alik Luis Alonso Hubert Carrera Palí  ? Ts’o’ok u máan ka’ap’éel ja’ab ma’atech u yutskíinsa’al tanque’ob yéetel pipa’ob, ku u jo’olpóopil sindicato  ________________________________________  QUINTANA ROO Joana Maldonado yéetel Carlos Águila  ? Jach ma’alobchaj le meyaj beeta’abo’: Ieqroo"
"25 de mayo, 2016",Tu tojil Venus,https://www.lajornadamaya.mx/k'iintsil/52859/tu-tojil-venus,"Notimex Oochel: Rodrigo Díaz Guzmán K'iintsil  Miércoles 25 ti' mayo, 2016 Acanceh, Yucatán  Aj xak’al xooko’ob ti’ INAHe’, tu na’atajo’obe’ le kúuchil tu’ux ku yila’al k’iin, wa observatorio, yaan tu kaajil Acancehe’ láayli’ tu tojil Venus yaan: “Ku tukulta’ale’ jejeláas u beelal le kúuchila’, ba’ale’ chéen ku k’a’abéetkunsa’al tumen aj k’iino’ob yéetel aj na’at eek’o’ob”. Beey túuno’, ku taal u chikpajale’, u na’atal bix yanik Venuse’, k’a’anan utia’al maaya’ob.   Beatriz Quintal Suáste, aj xak’al xook ti’ Instituto Nacional de Antropología e Historia (INAH) Yucatán, tu k’a’ajsaje’, tu ja’abil 2002e’, tu káajsajo'ob u xak'altiko'ob jump'éel jool, tia'al u taal u ts'áaej leti'e' observatorio’o ba’ale' yáanal lu’um.  Tu ya'alaje', u nojoch eek'il Venuse' leti'e' eek' ku asab léembal ti' le ka'ano'; ts'o'okole' j ila'abe' unaj u máan 584 k'iino'ob tia'al u jach léembal le ken jóok'ok xaman, le je'ela' jump'éel ba'al ku jach chikpajal ti' jump'éel ti' le óoxp'éel úuchben ts'íibo'ob kaxanta'abo'ob ti' le kúuchila'.   ""Kex tumen ma' j kaxanta'ab uláak' ba'alo'ob tu'ux u béeytal u yojéelta'al uláak' ba'al yo'olal u ka'analil yéetel u kóochil le kúuchilo', tumen ya'ab ba'al k'aschaj uchik u beeta'al le kaaj yaan bejla'o', ba'ale' ba'ax ku chikpajale' jump'éel kúuchil meyajnaj tia'al u xak'alta'al eek'o'ob"", tu ya'alaj.  Beey túuno', aj xak'al xook Orlando Casares Contreras, tu ya'alaj xane', le je'ela' jump'éel kúuchil k'a'anan tumen te'elo' béeychaj u yila'al yéetel u xak'alta'al nojoch eek'o'ob je'el bix Venus. Le je'elo', chikbesa'ab ichil maaya tuukul, tumen yanchaj le tu k'aba'taj Noj Eek' yéetel ts'íibta'an ti' Códice Dresde.  Casares Contreras explicó que durante el equinoccio el Sol se oculta exactamente sobre La Pirámide de los Mascarones de Acanceh, el edificio más alto de la zona arqueológica.  Beyxan tu tsolaje', le ken yanak u equinoccioil K'iine', ku báalal jach yóok'ol u noj píich' tuunich naj La Pirámide de los Mascarones ti' Acanceh. Ts'o'okole' ti' le sak bejo', chéen 300 metro'ob ts'aaka'ani', mix táanchúumuk ti' tuláakal.   ______________________________________________  [b]Investigadores descubren observatorio maya alineado a Venus[/b]  Investigadores del INAH revelaron que recientemente se descubrió que el observatorio solar de Acanceh también está alineado a Venus, lo que confirma que el estudio de ese planeta del Sistema Solar fue de gran importancia para los mayas.  La especialista del Instituto Nacional de Antropología e Historia (INAH) Yucatán, Beatriz Quintal Suáste, recordó que en 2002 iniciaron las excavaciones en una estructura semicircular en esa localidad el cual, posteriormente se corroboró que se trataba de un observatorio astronómico subterráneo."
"23 de mayo, 2016",Tu wiix paalal,https://www.lajornadamaya.mx/k'iintsil/52960/tu-wiix-paalal,"Hubert Carrera Palí Oochel: Robín Canul K'iintsil  Lunes 23 ti' mayo', 2016 San Francisco de Campeche  ? Beyxan tu ya’alaje’, le manto freático ti’ u ja’il Términose’, láalyi’ ts’o’ok u káajal u k’astal. Ba’ale’ tak te’e k’iino’oba’, láayli’ u cha’abal u k’a’abéetkunsa’al plaguicida’ob kex tumen ojela’an ba’ax talamilo’ob ku taasik. Leti’e’ tu ya’alaje’ ma’ u jach ojel wa ma’alo’ob wa ma’ ma’alo’ob le ja’ ku k’uchul tak tu yotoch máaki’. Ma’ xaane’, wa le glifosato chikpaj tu wiix le paalalo’obo’ yanchaj tumen te’e kaajo’ ku meyajta’al p’aak, kex beyo’ Alcalá Ferráeze’ ma’ tu jets’aj wa leti’ beetiki’.  ? Le paalalo’ob ku bin u líik’lajalo’ob ti’ u chan kaajil Ich Ek'e', tu’ux yaan kex 900 u túul kajnáalo’ob, ti’ Hopelchén, tu noj lu’umil Kaan Peche’, tu ye’esajo’ob yaan u yala’ glifosato tu wíinkilalo’ob. Le je’ela’, uchak u beeta’al jump’éel análisis ti’ u wiixo’ob, tu’ux chikpaji. Beey tu ts’áaj k’ajóoltbil máax jo’olbesik Secretaría del Medio Ambiente y Recursos Naturales del gobierno del estado (Semarnatcam), Roberto Alcalá Ferráez.  ? Le winalil abril máaniko’, u lu’umil Kan Peeche’ béeychaj u meyajtik 98.53 por ciento u ma’alo’obil le ja’o’; u noj kaajilo’ob Calkiní, Campeche, Hecelchakán, Hopelchén, Tenabo, Calakmul yéetel Palizada, leti’e’ kaajo’ob tu béeykúunsajo’ob 100 ti’ cloraciónil le ja’o’, beey tu ts’áaj k’ajóoltbil u mola’ayil Comisión para la Protección contra Riesgos Sanitarios de Campeche (Copriscam)."
"19 de mayo, 2016",Oochel,https://www.lajornadamaya.mx/k'iintsil/53084/oochel,"K'iintsil  Jueves 19 ti' mayo, 2016 U noj lu'umil México   - U mola’ayil miaatsile’ ku páayt’antik je’el máaxak kaja’an tu noj lu’umil México tia’al táakpajal ti’ u ketlamil oochel [i]La milpa. Prácticas y ritos agrícolas.[/i]  - Ku páajtal u yoksa’al ichil jump’éel tak  jop’op’éel oochelo’ob yaan u boonil wa tak  chéen sak yéetel boox, tu’ux ku ye’esa’al bix u beeta’al kool, paak’áal, k’iimbesajo’ob yéetel je’el ba’alak yaan u yil yéetel.  - Yaan u k’a’amal meyajo’ob lik’ul ts’a’abik k’ajóoltbil le ketlama’, tak tu k’iinil viernes 28 ti’ octubre ti’ 2016, las 18 horas. Unaj u túuxta’al tu mola’ayil Dirección General de Culturas Populares tu noj lu’umil México.  - Yaan u ts’a’abal k’ajóoltbil máax náajalt le ketlama’ tu k’iinil 6 ti’ noviembre ti’ le ja’ab yaniko’ona’, ti’ le kúuchil Interneta’: www.culturaspopulareseindigenas.gob.mx  - Le yáax kúuchilo’ yaan u náajaltik 40 mil  peso’ob; le ka’a kúuchilo’ 25 mil peso’ob yéetel u yóox kúuchilo’ 15 mil peso’ob.  - Tia’al u yojéelta’al uláak’ ba’alo’ob yéetel u sáasilkunsa’al ba’ax ma’ sáasile’ ku páajtal u t’aan máak ti’ 01 (55) 4155 0356 / 55 / 65 wa u yúuchul ts’íib ti’: [email protected] wa ti’ [email protected]  _______________________________________  La Secretaría de Cultura, convoca al Octavo Concurso Nacional de Fotografía: La milpa. Prácticas y ritos agrícolas. El objetivo de este concurso es difundir, incentivar y fortalecer la milpa como patrimonio cultural de México, como el espacio donde se vierten conocimientos, técnicas y prácticas agrícolas. Para mayor información  consulta: www.cultura.gob.mx"
"17 de mayo, 2016",Meyaj yéetel otomí,https://www.lajornadamaya.mx/k'iintsil/53149/meyaj-yeetel-otomi,"La Jornada Oochel: Notimex K'iintsil  Martes 17 ti' mayo, 2016 U noj kaajil México  Junmúuch’ aj xak’al xooko’ob ti’ Universidad Autónoma de Querétaro (UAQ) tu patjoltajo’ob Xahni, jump’éel x muñeca otomí yaan jump’éel nu’ukul electrónico tia’al u sutik t’aano’ob ti’ otomí ich káastelan.   “Xahni túumben tumen ku páajtal u t’aan, ts’o’okole’ u búukinaje’ je’ex u nook’ le otomí’ob kaja’ano’ob ti’ noj kaaj”, tu ya’alaj Román Sauza López, juntúul ti’ le máaxo’ob táakpaj ti’ le meyajo’. Ti’ jump’éel k’áat chi’ yéetel gencia Informativa del Consejo Nacional de Ciencia y Tecnología (Conacyt), Sauza López, tu ya’alaje’ ti’ le x muñeca’o’ j ts’a’ab u tenis tumen ya’ab ti’ le máasewal wíinike’ le ku ts’áak tia’al u xíimbal wa náach tu’ux ku bin.   Aj xak’al xook ti’ Yosoyoho, le mola’ay patlo’ot le x muñeca’o’, tu ya’alaje’ ikil u biinsikuba máak ich miaatsilo’obe’ ku beetik u k’a’abéetkunsa’al ba’alo’ob túumbentak je’el bix le je’elo’ yéetel nu’ukulo’ob tia’al celularo’ob.   “K’a’anan ka ts’aatáanta’ak le búukinaj suuk u ts’a’abal tumen máasewal wíinik, ba’ale’ u meyaj Yosoyoho u k’áat u ye’es bix le otomi’ob ti’ le k’iino’oba’”, tu ya’alaj Sauza López.   José Alfredo Reyes Lugo, láayli’ ti’ Yosoyoho, tu ya’alaje’, le meyajo’ síij ti’ jejeláas tuukulilo’ob yéetel xaak’alilo’ob, ts’o’okole’ tu t’ano’ob juntúul diseñador tia’al u káajsa’al u beeta’al u wíinkilal.  Ts’o’okole’, j biinsa’ab yiknal jo’op’éel otomí baatsilo’ob, yaane’ ti’ u taalo’ob Amealco yéetel uláak’o’ob bino’ob kajtal tu noj kaajil Querétaro.  _______________________________________________________  [b]Diseñan muñeca otomí que traduce frases al español[/b]  Un grupo de investigadores de la Universidad Autónoma de Querétaro (UAQ) diseñaron una muñeca otomí llamada Xahni con un dispositivo electrónico capaz de reproducir frases en la lengua indígena y traducirlas al español.  “La innovación de Xahni, además del dispositivo electrónico para hablar, es que se acerca más a la vestimenta que actualmente usa la población otomí que se encuentra en las ciudades”, dijo Román Sauza López, uno de los responsables del proyecto.  En una entrevista con la Agencia Informativa del Consejo Nacional de Ciencia y Tecnología (Conacyt), Sauza López detalló que a la muñeca le pusieron tenis, pues es un calzado que la mayoría de los indígenas usa para recorrer largos trayectos.  El investigador, uno de los fundadores de la empresa Yosoyoho encargada en diseñar la muñeca, agregó que la interacción cultural y el acercamiento que tienen esas culturas con otras los hace adoptar y apropiarse de estos y otros accesorios como celulares.  “Hay que rescatar la vestimenta tradicional de los indígenas, pero Yosoyoho va más allá de eso, tenemos que mostrar a la gente una visión contemporánea del otomí”, indicó Sauza López.  El socio de Yosoyoho, José Alfredo Reyes Lugo, mencionó que el prototipo surgió a partir de una lluvia de ideas e investigación realizada por los socios, luego pasaron la información a un diseñador gráfico para comenzar a elaborar la muñeca.  Después, se mandó a confeccionar la muñeca con cinco familias otomíes, algunas asentadas en Amealco y otras que migraron a la ciudad de Querétaro.  “Posteriormente, las muñecas llegan al equipo de artesanos urbanos que se encarga de los bordados de las frases en la vestimenta. Esto lo hacemos porque cada una de las palabras debe ir bien escrita, y para eso nos basamos en el diccionario otomí (hñähñu)”, dijo Reyes Lugo.  Dijo que al término de este proceso se instaló en las muñecas el dispositivo electrónico y se hizo un ensamble final en su caja, que también es un proceso artesanal.  A su vez, la socia fundadora de Yosoyoho, Laura Arciga Hernández, explicó que en relación a las frases que dice la muñeca, se diseñaron de acuerdo con el público al que se quería impactar, que va desde niños, turistas y familias.  “El primer circuito se enfocó en los pueblos y tradiciones de los pueblos indígenas. Hay otro dispositivo básicamente de aprendizaje para niños donde se muestra cómo se dicen los colores y los animales”, explicó Arciga Hernández.  “Hay un tercer circuito que va dirigido a los turistas con frases alusivas a que visiten el estado o las comunidades otomíes”, abundó.  Añadió que ya trabajan en un cuarto circuito que se enfocaría a la familia, pues la investigadora comentó que una madre soltera se aceró a la empresa para pedir una muñeca con frases como “te quiero mucho, mamá”, “gracias por estar conmigo”, entre otras.  Arciga Hernández señaló que tras la presentación que hicieron de la muñeca en la Facultad de Filosofía de la UAQ, en abril, se generó un gran interés, no solo en Querétaro, sino también en otros estados de la república e incluso, de otros países.  “Gracias a la difusión en medios y redes sociales, la muñeca ha tenido una gran aceptación, nos han contactado de varios estados de la república para adquirirla y hasta de otros países, como Estados Unidos, Francia, España e Italia; ha rebasado nuestras expectativas”, resaltó la investigadora.  Laura Arciga Hernández, Julieta Aguirre Jiménez, José Alfredo Reyes Lugo y Román Sauza López son los fundadores de la empresa Yosoyoho que se enfoca al rediseño, fabricación y distribución de juguetes populares mexicanos con el objetivo de rescatar el idioma otomí (hñähñu) en el estado de Querétaro.  Este proyecto tiene un antecedente de más de seis años, periodo durante el cual los integrantes del proyecto realizaron una investigación social en comunidades indígenas del municipio de Amealco de Bonfil, en Querétaro."
"16 de mayo, 2016",U xook paalal,https://www.lajornadamaya.mx/k'iintsil/53201/u-xook-paalal,"Carlos Águila Arreola Oochel: Archivo K'iintsil  Lunes 16 ti' mayo, 2016 Quintana Roo  Ts’o’ok u máan jo’op’éel ja’ab káajak u ts’aa xook ti’ inglés aj ka’ansaj Alfredo Pool Poot. Ti’ ku meyaj ti’ jo’op’éel najilo’ob xook yaan tu méek’tan kaajilo’ob Quintana Roo, ba’ale’ ts’o’ok u yilik u xoknáalo’ob ku t’aniko’ob maaya’e’ asab séeba’an u kaniko’ob inglés wa ku tso’olol ti’ob ich maaya.  Tu ya’alaje’, yaan jayp’éel talamilo’ob tumen ma’ sáasilchajak bix je’el u páajtal u ma’alo’obkúunsa’al le ts’aa xooko’, tumen ma’ chuka’an u nu’ukulil le najilo’ob xooko’, ts’o’okole’ wa ma’ xan tu kaambal le paalalo’obo’ ma’ tu páajtal u ma’alo’obchajal kex ka yanak le nu’ukulo’obo’.  “Tene’ kin k’a’abéetkunsik maaya tia’al in tsolik ba’alo’ob ti’ in xoknáalo’ob, tumen beyo’ séeb u na’atiko’ob yéetel ku páajtal u t’aano’ob; ba’ale’ yéetel u xookil inglése’, k’a’abéet u babal t’aano’ob yéetel k’a’anan ka yanak nu’ukulo’ob tia’al ka béeyak u yúuchul kaambal”, ku ya’alik Pool Poot."
"10 de mayo, 2016",Túumben maaya kaaj,https://www.lajornadamaya.mx/k'iintsil/53377/tuumben-maaya-kaaj,"De la redacción de 8AM Oochel: Fabrizio León Diez K'iintsil  U pik’il ju’unil [i]ABC[/i], ti’ España’e’, ku ch’a’achitik [i]Le Journal[/i] ti’ Montreal, tu’ux ku ya’alik le je’ela’: Juntúul táankelem xi’ipal ti’ Quebec, Canadá’e’ tu yilaj jump’éel túumben maaya kaaj, mix juntéen yáax ila’aki’. Leti’e’ ku tukultike’, úuchben maaya kaaje’ ku jets’ik tu’ux ku kajtal je’el bix yanik eeko’ob te’e ka’ano’.   William Gadoury ts’o’ok u yichta’al tumen u mola’ayil Nasa, u Agencial espacialil ti’ Canadá yéetel u Agenciail espcial ti’ Japón JAXA, beey j ts’a’ab k’ajóoltbil tumen Le Journal ti’ Montreal, beey túuno’ ma’ tu xáantal u ts’a’abal k’ajóotbil ti’ jump’éel pik’il ju’unil ti’ yits’atil.   Jo’olajun u ja’abil le xi’ipala’. Leti’e’ tu yilaj yaan 22 u p’éel u tsoolil eek’o’ob ti’ u yúuchben ts’íibil [i]Codex Maya[/i] ti’ Madrid, le ka j ts’o’oke’ tu ts’áaj yóok’ol jump’éel mapa ti’ Google Earth, ka tu yilaje’ le eeko’obo’ jach ti’ ku p’áatalo’ob yóok’ol 117 u p’éel maaya kaajo’ob, ts’o’okole’ le kaajo’ob jach k’a’anantako’obe’ ku p’áatalo’ob kaabal ti’ noj eeko’ob xan.   Ichil ba’ax ku jets’ik Williame’, ku ya’alik ti’ u tsoolil eek’ 23e’ yaan óoxp’éel eek’o’ob, ba’ale’ ma’ u béeykúuns u jets’ik máakalmáak eeko’obi’, tumen chéen ka’ap’éel yaan ka’achi. Ti’ ba’ax ku tukultike’, unaj yaan uláak’ jump’éel maaya kaaj, yéetele’ ku chukpajal 118 kaajo’ob; ku ya’alike’, le kaajo’ ti’ náach yaan yéetel ta’akan ti’ jump’éel k’áax ti’ u péetlu’umil Yucatán. Ma’ xan wa le kaaja’ jump’éel ti’ le jach nuuktako’obi’ yéetel tu ts’áaj u k’aaba’ beey «k’áak’ chi’»"
"09 de mayo, 2016",Yáax wáal,https://www.lajornadamaya.mx/k'iintsil/53420/yaax-waal,"Ts'íib yéetel oochel: Sabina León Huacuja Oochel: Sabina León Huacuja K'iintsil  ? U kaxanta’al DNA, u beelal le xaak’alil ku beeta’al ti’ Chicxulub ? Nu’ukulo’ob meyaje’ k’ucho’ob tak tu’ux yaan u chíikulal uchik u lúubul le tuunich k’áak’o’  ? 10 mdd, tukult’aan u xu’upul ti’ le xaak’alila’; ts’o’ok u k’a’abéetkunsa’al chúumuki’  ? Kuxtal ti’ le plataforma’o jach jeets’el, ku ya’alik aj xak’al xooko’ob   __________________________________________________  [b]Ku ma’achal máaxo’ob ku tukulta’al tu kíinsajo’ob baatsil Campos Peniche[/b]  ? Kamp’éel k’iino’ob j máan tak ka’aj ilab u wíinkilalo’ob kimen ? Ku tukulta’ale’ kíinsabo’ob yéetel xotobilo’ob, tu k’iinil 2 ti’ mayo"
"07 de mayo, 2016",U tsikbalil juntúul wáay,https://www.lajornadamaya.mx/k'iintsil/53471/u-tsikbalil-juntuul-waay,"Ts'íib yéetel oochel: Alberto C. Velázquez Solís K'iintsil  Sábado 7 ti' mayo, 2016 Jo', Yucatán  Ku yala’ bine’ le wáayo’ juntúul máak ku suutubáa ba’alche’, yaan jejeláas waayo’ob bey le waay miiso’. Lela’ u tsikbal in wéet xíimbal, kajakbal Libre Unión ku yúuchu’ tu kiik ka’achi. Sáansamal lekéen ichkíilnake’ ku yilik juntúul miis. Le yáax juntéenako’ ma’ tu tukla’ mix ba’a, chen ba’ale’ bey mantats’ ku yilik le miiso’ pues lelo’ ku ja’asik u yóol. Ts’o’okole’ tu k’áataj ti’ juntúul jmeen banten lalaj k’iin lekéen ichkíilnake’ ku yilik juntúul miis.   Le jmeeno’ tu ya’alaj yaan juntúul xi’ipal ku kaambal tia’al u beetik u jmeenil —teche’ a woojel máaxi’, ma’ tsaj in wa’aliktech u k’aaba’, chen ba’ale’ leti’ u k’áat u yaakuntiktech—.  Bey túuno’ le jmeeno’ tu ts’áaj ti’ junp’éel chan ich bey limone’ ka tu yala’ ti’, —lekéen ookech ichkíile’ oks le ba’ax tin ts’áatecha’ yéetel a tirahule—, lekéen a wil le miiso’, ma’ ili’ u yileche’ ka ch’inik tu yicho’ob.  Beyo’ leti tu beta’, mantats’ lekéen  okok ichkíil ka’achi, ku yoksik xan le chan ich yéetel u tirahulee’, lekéen okok le mejen xulub miise’ ma’ tu yilik ba’ax ku betik le  ch’úupalo’, chen tu yu’uba’ le chan wo’olis tu yich, jach yaajchaj ti’. Beyo’, séeba’an  jóok’ik, ba’ale áalkabil uch u máan.  Ti’ uláak k’iine’, le mejen xulu’ tsikbalnaj yéetel le ch’úupalo’, le xi’ipalo’ tu k’aataj ka u sa’as u si’ipil. Le ch’úupalo’ tu na’ataj baxten tu betaj le xíipal lelo’, chen ba’ale’ leti’ tu ya’alaj ti’ wa ku ka’a’ u betike’ yan u k’áatik ti’ le jmeene’ wa je’el u betik pul yaj ti’e’. Beytúuno’ le xíipalo mix junp’éel k’iin tu ka’a’ beta’ lelo’.  Beytúuno u tsikbal le wáay miise’ ku ch’ene’tik juntúul ch’uupal."
